dist,payoff,exact,q_mean,abs_err,pct_err,N,M,tau,noise_std,length_scale,shots,time_s
pareto,franchise_deductible,1.485,1.9177634951192384,0.4327634951192383,29.142322903652406,32,6,5,0.01,0.5,32768,0.8589719999981753
pareto,policy_limit,1.4750000000538668,2.068518758634767,0.5935187585809003,40.23855990232035,32,6,5,0.01,0.5,32768,0.8609002999983204
pareto,deductible_with_limit,0.4811111111370867,0.6340869486952364,0.1529758375581497,31.796363463025717,32,6,5,0.01,0.5,32768,0.8557636000005004
pareto,stop_loss,0.486,0.6415155771013985,0.15551557710139852,31.999089938559365,32,6,5,0.01,0.5,32768,0.8602783999995154
lognormal,ordinary_deductible,0.8579739047504147,0.9199763118348825,0.0620024070844678,7.226607562441465,32,6,5,0.01,0.5,32768,0.8437253999982204
lognormal,franchise_deductible,1.3569725786927767,1.4486438939183535,0.09167131522557681,6.755576101168328,32,6,5,0.01,0.5,32768,0.8418057000017143
lognormal,policy_limit,1.4655262805158773,1.8771923562164854,0.4116660757006081,28.089982498007355,32,6,5,0.01,0.5,32768,0.848269000001892
lognormal,deductible_with_limit,0.7484181837430338,0.8222232847834432,0.07380510104040938,9.861478868844541,32,6,5,0.01,0.5,32768,0.8393123000023479
lognormal,stop_loss,0.8579739047504147,0.9199763118348825,0.0620024070844678,7.226607562441465,32,6,5,0.01,0.5,32768,0.8548178999990341
gamma,ordinary_deductible,1.0943071914960318,1.184091199331703,0.08978400783567109,8.204643863568785,32,6,5,0.01,0.5,32768,0.8553021999978228
gamma,franchise_deductible,1.829066071877044,2.0326748420070757,0.20360877013003176,11.131843363158673,32,6,5,0.01,0.5,32768,0.8556289000007382
gamma,policy_limit,1.9478343710072936,2.177215812581577,0.22938144157428342,11.776229282557644,32,6,5,0.01,0.5,32768,0.8619486999996298
gamma,deductible_with_limit,1.0788083093197212,1.1698961441967148,0.09108783487699368,8.44337535131076,32,6,5,0.01,0.5,32768,0.8433753999997862
gamma,stop_loss,1.0943071914960318,1.184091199331703,0.08978400783567109,8.204643863568785,32,6,5,0.01,0.5,32768,0.8610068000016327
weibull,ordinary_deductible,0.9256128274064236,0.9666224475148784,0.04100962010845477,4.430537141902423,32,6,5,0.01,0.5,32768,0.9094145999988541
weibull,franchise_deductible,1.6268013317246828,1.7170081019258698,0.09020677020118706,5.545039117072318,32,6,5,0.01,0.5,32768,0.8422935999988113
weibull,policy_limit,1.7853605191923019,1.904075472835562,0.11871495364326012,6.649354702711071,32,6,5,0.01,0.5,32768,0.8518098999993526
weibull,deductible_with_limit,0.9234985804117545,0.9641827359333119,0.040684155521557464,4.405437797578192,32,6,5,0.01,0.5,32768,0.8563788999999815
weibull,stop_loss,0.9256128274064236,0.9666224475148784,0.04100962010845477,4.430537141902423,32,6,5,0.01,0.5,32768,0.8605247999985295
pareto,ordinary_deductible,0.486,0.5696170157306463,0.08361701573064628,17.205147269680303,32,6,5,0.01,0.5,65536,0.974685799999861
pareto,franchise_deductible,1.485,1.8169250704236761,0.331925070423676,22.351856594186938,32,6,5,0.01,0.5,65536,0.9812667000005604
pareto,policy_limit,1.4750000000538668,1.9703042051724573,0.4953042051185905,33.579946108508615,32,6,5,0.01,0.5,65536,0.963573400000314
pareto,deductible_with_limit,0.4811111111370867,0.5632496201171494,0.0821385089800627,17.072669302093573,32,6,5,0.01,0.5,65536,0.9699929000016709
pareto,stop_loss,0.486,0.5696170157306463,0.08361701573064628,17.205147269680303,32,6,5,0.01,0.5,65536,0.9721804000000702
lognormal,ordinary_deductible,0.8579739047504147,0.9094835724430939,0.05150966769267917,6.003640368020678,32,6,5,0.01,0.5,65536,0.9603294000007736
lognormal,franchise_deductible,1.3569725786927767,1.4074324727982623,0.05045989410548568,3.718564022428192,32,6,5,0.01,0.5,65536,0.9467647999990731
lognormal,policy_limit,1.4655262805158773,1.6754765109212928,0.2099502304054155,14.325927361160065,32,6,5,0.01,0.5,65536,0.9603951999997662
lognormal,deductible_with_limit,0.7484181837430338,0.811057289557989,0.06263910581495513,8.369532859514543,32,6,5,0.01,0.5,65536,0.9474770000015269
lognormal,stop_loss,0.8579739047504147,0.9094835724430939,0.05150966769267917,6.003640368020678,32,6,5,0.01,0.5,65536,0.9627184000019042
gamma,ordinary_deductible,1.0943071914960318,1.174616172760911,0.08030898126487918,7.338796810344308,32,6,5,0.01,0.5,65536,0.9699033999968378
gamma,franchise_deductible,1.829066071877044,1.9739477976330504,0.14488172575600644,7.92107666221835,32,6,5,0.01,0.5,65536,0.9604212000012922
gamma,policy_limit,1.9478343710072936,2.15061574156653,0.2027813705592365,10.41060644465223,32,6,5,0.01,0.5,65536,0.9637283000010939
gamma,deductible_with_limit,1.0788083093197212,1.1615705029251309,0.0827621936054097,7.671631085006954,32,6,5,0.01,0.5,65536,0.9573567000006733
gamma,stop_loss,1.0943071914960318,1.174616172760911,0.08030898126487918,7.338796810344308,32,6,5,0.01,0.5,65536,0.966976200001227
weibull,ordinary_deductible,0.9256128274064236,0.9654118996782911,0.03979907227186752,4.299753751618257,32,6,5,0.01,0.5,65536,0.9628569999986212
weibull,franchise_deductible,1.6268013317246828,1.6971075842938776,0.07030625256919487,4.321747910954709,32,6,5,0.01,0.5,65536,0.9541117999979178
weibull,policy_limit,1.7853605191923019,1.899804117088922,0.11444359789662006,6.410111384584353,32,6,5,0.01,0.5,65536,0.9581701999995857
weibull,deductible_with_limit,0.9234985804117545,0.9622660721979349,0.03876749178618044,4.1978940312929796,32,6,5,0.01,0.5,65536,0.9624370000019553
weibull,stop_loss,0.9256128274064236,0.9654118996782911,0.03979907227186752,4.299753751618257,32,6,5,0.01,0.5,65536,0.9667532999992545
pareto,ordinary_deductible,0.486,0.6214886798155453,0.13548867981554535,27.878329180153365,32,6,6,0.01,0.5,32768,1.1319110000004002
pareto,franchise_deductible,1.485,1.9184821977975492,0.43348219779754915,29.19072039040735,32,6,6,0.01,0.5,32768,1.1761737000015273
pareto,policy_limit,1.4750000000538668,2.031176717738253,0.5561767176843864,37.70689611281863,32,6,6,0.01,0.5,32768,1.1110376000033284
pareto,deductible_with_limit,0.4811111111370867,0.6192984164591913,0.13818730532210455,28.722534591958276,32,6,6,0.01,0.5,32768,1.1121716000016022
pareto,stop_loss,0.486,0.6214886798155453,0.13548867981554535,27.878329180153365,32,6,6,0.01,0.5,32768,1.1163009000010788
lognormal,ordinary_deductible,0.8579739047504147,0.9321459377361142,0.07417203298569952,8.645022019320765,32,6,6,0.01,0.5,32768,1.10943540000153
lognormal,franchise_deductible,1.3569725786927767,1.4990095082458899,0.1420369295531132,10.467192320860514,32,6,6,0.01,0.5,32768,1.0952908999970532
lognormal,policy_limit,1.4655262805158773,1.9044124107654092,0.43888613024953194,29.947339470094008,32,6,6,0.01,0.5,32768,1.1044006000010995
lognormal,deductible_with_limit,0.7484181837430338,0.8399766111734777,0.09155842743044385,12.233592050441153,32,6,6,0.01,0.5,32768,1.097924099998636
lognormal,stop_loss,0.8579739047504147,0.9321459377361142,0.07417203298569952,8.645022019320765,32,6,6,0.01,0.5,32768,1.1127177999987907
gamma,ordinary_deductible,1.0943071914960318,1.1573097787591142,0.06300258726308239,5.757303593788075,32,6,6,0.01,0.5,32768,1.1129192000007606
gamma,franchise_deductible,1.829066071877044,1.9722241693144018,0.14315809743735786,7.826841229986001,32,6,6,0.01,0.5,32768,1.1024380000017118
gamma,policy_limit,1.9478343710072936,2.1092962421340333,0.1614618711267397,8.289301879565977,32,6,6,0.01,0.5,32768,1.1104773999977624
gamma,deductible_with_limit,1.0788083093197212,1.1413608109996956,0.06255250167997439,5.798296244067584,32,6,6,0.01,0.5,32768,1.1166188999995939
gamma,stop_loss,1.0943071914960318,1.1573097787591142,0.06300258726308239,5.757303593788075,32,6,6,0.01,0.5,32768,1.1154790999971738
weibull,ordinary_deductible,0.9256128274064236,0.9652055967731683,0.03959276936674472,4.277465501173321,32,6,6,0.01,0.5,32768,1.1236009000022023
weibull,franchise_deductible,1.6268013317246828,1.6940962663714494,0.06729493464676661,4.136641231749096,32,6,6,0.01,0.5,32768,1.096935500001564
weibull,policy_limit,1.7853605191923019,1.891489449111821,0.10612892991951917,5.944397715679965,32,6,6,0.01,0.5,32768,1.1074014000005263
weibull,deductible_with_limit,0.9234985804117545,0.9631681642335854,0.039669583821830945,4.2955760477881535,32,6,6,0.01,0.5,32768,1.1123303999993368
weibull,stop_loss,0.9256128274064236,0.9652055967731683,0.03959276936674472,4.277465501173321,32,6,6,0.01,0.5,32768,1.1135116000004928
pareto,ordinary_deductible,0.486,0.5702911542095951,0.0842911542095951,17.34385889086319,32,6,6,0.01,0.5,65536,1.26504980000027
pareto,franchise_deductible,1.485,1.8371264438475545,0.3521264438475544,23.712218440912753,32,6,6,0.01,0.5,65536,1.3243736000003992
pareto,policy_limit,1.4750000000538668,1.940166762971977,0.4651667629181102,31.53672968821169,32,6,6,0.01,0.5,65536,1.2669678000020212
pareto,deductible_with_limit,0.4811111111370867,0.5661844054985002,0.08507329436141353,17.682670882479982,32,6,6,0.01,0.5,65536,1.2803544999987935
pareto,stop_loss,0.486,0.5702911542095951,0.0842911542095951,17.34385889086319,32,6,6,0.01,0.5,65536,1.2663912999996683
lognormal,ordinary_deductible,0.8579739047504147,0.9240594982131669,0.06608559346275222,7.702517885083764,32,6,6,0.01,0.5,65536,1.2654542999989644
lognormal,franchise_deductible,1.3569725786927767,1.4696260287416731,0.11265345004889649,8.301822145692867,32,6,6,0.01,0.5,65536,1.253231999999116
lognormal,policy_limit,1.4655262805158773,1.709500718020405,0.24397443750452763,16.647564820103167,32,6,6,0.01,0.5,65536,1.2592560000011872
lognormal,deductible_with_limit,0.7484181837430338,0.8265649111263071,0.07814672738327333,10.441585878157214,32,6,6,0.01,0.5,65536,1.253913399999874
lognormal,stop_loss,0.8579739047504147,0.9240594982131669,0.06608559346275222,7.702517885083764,32,6,6,0.01,0.5,65536,1.2406513999994786
gamma,ordinary_deductible,1.0943071914960318,1.1414838121177042,0.04717662062167238,4.311094817642296,32,6,6,0.01,0.5,65536,1.2725059999975201
gamma,franchise_deductible,1.829066071877044,1.912769177608517,0.083703105731473,4.576275675245252,32,6,6,0.01,0.5,65536,1.257104000000254
gamma,policy_limit,1.9478343710072936,2.0769736930839544,0.1291393220766608,6.62989235629302,32,6,6,0.01,0.5,65536,1.2752723999983573
gamma,deductible_with_limit,1.0788083093197212,1.1246734081668288,0.045865098847107655,4.251459545767629,32,6,6,0.01,0.5,65536,1.2717669000012393
gamma,stop_loss,1.0943071914960318,1.1414838121177042,0.04717662062167238,4.311094817642296,32,6,6,0.01,0.5,65536,1.2245763999999326
weibull,ordinary_deductible,0.9256128274064236,0.9620764006321969,0.036463573225773316,3.9393980016401255,32,6,6,0.01,0.5,65536,1.22587559999738
weibull,franchise_deductible,1.6268013317246828,1.6812492269399166,0.054447895215233855,3.3469295945012494,32,6,6,0.01,0.5,65536,1.2063895999999659
weibull,policy_limit,1.7853605191923019,1.871781487239328,0.08642096804702604,4.84053316503957,32,6,6,0.01,0.5,65536,1.2269672000002174
weibull,deductible_with_limit,0.9234985804117545,0.960644667680888,0.03714608726913349,4.022322075749309,32,6,6,0.01,0.5,65536,1.215633900003013
weibull,stop_loss,0.9256128274064236,0.9620764006321969,0.036463573225773316,3.9393980016401255,32,6,6,0.01,0.5,65536,1.2174378000017896
pareto,ordinary_deductible,0.486,0.6348099533150942,0.14880995331509417,30.61933195783831,32,6,7,0.01,0.5,32768,1.9373720000003232
pareto,franchise_deductible,1.485,1.851889053390565,0.3668890533905649,24.706333561654198,32,6,7,0.01,0.5,32768,2.0077022000004945
pareto,policy_limit,1.4750000000538668,1.9857124417750895,0.5107124417212228,34.624572318818416,32,6,7,0.01,0.5,32768,1.9387723999971058
pareto,deductible_with_limit,0.4811111111370867,0.6330958002581226,0.1519846891210359,31.59035108580765,32,6,7,0.01,0.5,32768,1.935049199997593
pareto,stop_loss,0.486,0.6348099533150942,0.14880995331509417,30.61933195783831,32,6,7,0.01,0.5,32768,1.9377740000018093
lognormal,ordinary_deductible,0.8579739047504147,0.9197305304729742,0.061756625722559466,7.197960844802677,32,6,7,0.01,0.5,32768,1.9218106000007538
lognormal,franchise_deductible,1.3569725786927767,1.4369714753929728,0.07999889670019611,5.895395231734313,32,6,7,0.01,0.5,32768,1.924693799999659
lognormal,policy_limit,1.4655262805158773,1.840966837545819,0.3754405570299417,25.6181388229888,32,6,7,0.01,0.5,32768,1.926166799999919
lognormal,deductible_with_limit,0.7484181837430338,0.8268351451471131,0.07841696140407928,10.47769323453576,32,6,7,0.01,0.5,32768,1.9243427000001248
lognormal,stop_loss,0.8579739047504147,0.9197305304729742,0.061756625722559466,7.197960844802677,32,6,7,0.01,0.5,32768,1.9278623999998672
gamma,ordinary_deductible,1.0943071914960318,1.1657557159333836,0.07144852443735172,6.529110380758272,32,6,7,0.01,0.5,32768,1.936541600000055
gamma,franchise_deductible,1.829066071877044,1.9580324477647089,0.1289663758876649,7.050941344908095,32,6,7,0.01,0.5,32768,1.924896100001206
gamma,policy_limit,1.9478343710072936,2.1188406884202484,0.1710063174129548,8.779304850469469,32,6,7,0.01,0.5,32768,1.940828999999212
gamma,deductible_with_limit,1.0788083093197212,1.1479198421141317,0.06911153279441051,6.406284804942882,32,6,7,0.01,0.5,32768,1.9290336000012758
gamma,stop_loss,1.0943071914960318,1.1657557159333836,0.07144852443735172,6.529110380758272,32,6,7,0.01,0.5,32768,1.9494368999985454
weibull,ordinary_deductible,0.9256128274064236,0.9522944344712215,0.02668160706479794,2.8825882998575194,32,6,7,0.01,0.5,32768,1.9356388999985938
weibull,franchise_deductible,1.6268013317246828,1.6930857804591046,0.06628444873442185,4.0745263383912524,32,6,7,0.01,0.5,32768,1.922798799998418
weibull,policy_limit,1.7853605191923019,1.872776633564718,0.08741611437241614,4.896272401719919,32,6,7,0.01,0.5,32768,1.9315451000002213
weibull,deductible_with_limit,0.9234985804117545,0.9496398498496768,0.026141269437922277,2.8306778150397194,32,6,7,0.01,0.5,32768,1.9791078999987803
weibull,stop_loss,0.9256128274064236,0.9522944344712215,0.02668160706479794,2.8825882998575194,32,6,7,0.01,0.5,32768,1.9226271999978053
pareto,ordinary_deductible,0.486,0.5619582259994556,0.07595822599945556,15.629264608941472,32,6,7,0.01,0.5,65536,2.0482513999995717
pareto,franchise_deductible,1.485,1.7196112638626675,0.2346112638626674,15.798738307250328,32,6,7,0.01,0.5,65536,2.044085099998483
pareto,policy_limit,1.4750000000538668,1.8626846057085895,0.38768460565472274,26.28370207732641,32,6,7,0.01,0.5,65536,2.0387600000030943
pareto,deductible_with_limit,0.4811111111370867,0.5596726862390172,0.07856157510193051,16.329195747787534,32,6,7,0.01,0.5,65536,2.034125900001527
pareto,stop_loss,0.486,0.5619582259994556,0.07595822599945556,15.629264608941472,32,6,7,0.01,0.5,65536,2.0514831999971648
lognormal,ordinary_deductible,0.8579739047504147,0.9053146914373477,0.04734078668693298,5.5177420227838345,32,6,7,0.01,0.5,65536,2.032328099998267
lognormal,franchise_deductible,1.3569725786927767,1.4294364614874575,0.07246388279468086,5.340114010593204,32,6,7,0.01,0.5,65536,2.031459599998925
lognormal,policy_limit,1.4655262805158773,1.6533635502911497,0.18783726977527238,12.817052295312786,32,6,7,0.01,0.5,65536,2.0329353000015544
lognormal,deductible_with_limit,0.7484181837430338,0.8077404773071144,0.059322293564080586,7.9263565280301425,32,6,7,0.01,0.5,65536,2.019355899999937
lognormal,stop_loss,0.8579739047504147,0.9053146914373477,0.04734078668693298,5.5177420227838345,32,6,7,0.01,0.5,65536,2.0177029999977094
gamma,ordinary_deductible,1.0943071914960318,1.140515879591954,0.04620868809592227,4.222643189683345,32,6,7,0.01,0.5,65536,2.0459685000023455
gamma,franchise_deductible,1.829066071877044,1.900425136919523,0.07135906504247913,3.9013935111293305,32,6,7,0.01,0.5,65536,2.0217024000012316
gamma,policy_limit,1.9478343710072936,2.0723478949989587,0.12451352399166504,6.392408196764427,32,6,7,0.01,0.5,65536,2.0360431999979482
gamma,deductible_with_limit,1.0788083093197212,1.1243061657528228,0.04549785643310167,4.2174180565768795,32,6,7,0.01,0.5,65536,2.028471300000092
gamma,stop_loss,1.0943071914960318,1.140515879591954,0.04620868809592227,4.222643189683345,32,6,7,0.01,0.5,65536,2.109728699997504
weibull,ordinary_deductible,0.9256128274064236,0.951381886567661,0.025769059161237395,2.783999788922822,32,6,7,0.01,0.5,65536,2.0523852999976953
weibull,franchise_deductible,1.6268013317246828,1.6702876233543453,0.043486291629662555,2.673116303854987,32,6,7,0.01,0.5,65536,2.0345683000014105
weibull,policy_limit,1.7853605191923019,1.8584660632623897,0.07310554407008785,4.094721670173419,32,6,7,0.01,0.5,65536,2.027312299996993
weibull,deductible_with_limit,0.9234985804117545,0.9496398498496768,0.026141269437922277,2.8306778150397194,32,6,7,0.01,0.5,65536,2.032154600001377
weibull,stop_loss,0.9256128274064236,0.951381886567661,0.025769059161237395,2.783999788922822,32,6,7,0.01,0.5,65536,2.050805400001991
pareto,ordinary_deductible,0.486,0.6278738009012597,0.14187380090125967,29.192140103139852,32,6,8,0.01,0.5,32768,4.777431099999376
pareto,franchise_deductible,1.485,1.893925247068322,0.408925247068322,27.537053674634475,32,6,8,0.01,0.5,32768,4.820512099999178
pareto,policy_limit,1.4750000000538668,2.049304745086535,0.5743047450326682,38.935914916047096,32,6,8,0.01,0.5,32768,4.75169520000054
pareto,deductible_with_limit,0.4811111111370867,0.6245041792245861,0.1433930680874994,29.80456380410664,32,6,8,0.01,0.5,32768,4.7678497999986575
pareto,stop_loss,0.486,0.6278738009012597,0.14187380090125967,29.192140103139852,32,6,8,0.01,0.5,32768,4.769565300000977
lognormal,ordinary_deductible,0.8579739047504147,0.9242579770969339,0.06628407234651923,7.725651325701022,32,6,8,0.01,0.5,32768,4.745559099999809
lognormal,franchise_deductible,1.3569725786927767,1.438880461968705,0.08190788327592835,6.036075051334739,32,6,8,0.01,0.5,32768,4.797591800001101
lognormal,policy_limit,1.4655262805158773,1.8579943454557575,0.3924680649398802,26.780008667038587,32,6,8,0.01,0.5,32768,4.771547800002736
lognormal,deductible_with_limit,0.7484181837430338,0.8314847570867041,0.08306657334367029,11.098951782308758,32,6,8,0.01,0.5,32768,4.856493600000249
lognormal,stop_loss,0.8579739047504147,0.9242579770969339,0.06628407234651923,7.725651325701022,32,6,8,0.01,0.5,32768,4.750651800000924
gamma,ordinary_deductible,1.0943071914960318,1.1698499079868034,0.0755427164907716,6.903245914659195,32,6,8,0.01,0.5,32768,4.753169299998262
gamma,franchise_deductible,1.829066071877044,1.955910784108063,0.126844712231019,6.93494424183633,32,6,8,0.01,0.5,32768,4.751407600000675
gamma,policy_limit,1.9478343710072936,2.1032137451008928,0.15537937409359914,7.977032154599829,32,6,8,0.01,0.5,32768,4.776283499999408
gamma,deductible_with_limit,1.0788083093197212,1.1529536158545384,0.07414530653481721,6.872889826142703,32,6,8,0.01,0.5,32768,4.78652620000139
gamma,stop_loss,1.0943071914960318,1.1698499079868034,0.0755427164907716,6.903245914659195,32,6,8,0.01,0.5,32768,4.770059400001628
weibull,ordinary_deductible,0.9256128274064236,0.9508318946204929,0.025219067214069302,2.724580566232361,32,6,8,0.01,0.5,32768,4.771826200001669
weibull,franchise_deductible,1.6268013317246828,1.69796285121749,0.07116151949280725,4.374321443256017,32,6,8,0.01,0.5,32768,4.716745199999423
weibull,policy_limit,1.7853605191923019,1.877661994165942,0.09230147497364016,5.169906804895484,32,6,8,0.01,0.5,32768,4.761981999999989
weibull,deductible_with_limit,0.9234985804117545,0.9493815887395756,0.02588300832782109,2.8027123026308063,32,6,8,0.01,0.5,32768,4.750958399999945
weibull,stop_loss,0.9256128274064236,0.9508318946204929,0.025219067214069302,2.724580566232361,32,6,8,0.01,0.5,32768,4.744810199998028
pareto,ordinary_deductible,0.486,0.563850890970362,0.07785089097036202,16.0187018457535,32,6,8,0.01,0.5,65536,4.908145100002002
pareto,franchise_deductible,1.485,1.7503284557946992,0.2653284557946991,17.867236080451118,32,6,8,0.01,0.5,65536,4.856495800002449
pareto,policy_limit,1.4750000000538668,1.9283830365255281,0.45338303647166134,30.737832980007042,32,6,8,0.01,0.5,65536,4.872862399999576
pareto,deductible_with_limit,0.4811111111370867,0.5582348508536318,0.07712373971654507,16.030338508347107,32,6,8,0.01,0.5,65536,4.8514131999982055
pareto,stop_loss,0.486,0.563850890970362,0.07785089097036202,16.0187018457535,32,6,8,0.01,0.5,65536,4.885338600000978
lognormal,ordinary_deductible,0.8579739047504147,0.9087211932755234,0.05074728852510868,5.914782284651316,32,6,8,0.01,0.5,65536,4.841016599999421
lognormal,franchise_deductible,1.3569725786927767,1.433992356631566,0.07701977793878934,5.675853672222722,32,6,8,0.01,0.5,65536,4.827542099999846
lognormal,policy_limit,1.4655262805158773,1.6681519714640622,0.20262569094818494,13.82613833965905,32,6,8,0.01,0.5,65536,4.9036044999993464
lognormal,deductible_with_limit,0.7484181837430338,0.8096320951389432,0.06121391139590937,8.179105308447037,32,6,8,0.01,0.5,65536,4.858587899998383
lognormal,stop_loss,0.8579739047504147,0.9087211932755234,0.05074728852510868,5.914782284651316,32,6,8,0.01,0.5,65536,4.850328100001207
gamma,ordinary_deductible,1.0943071914960318,1.143793343215976,0.04948615171994408,4.522144431152953,32,6,8,0.01,0.5,65536,4.8623483999981545
gamma,franchise_deductible,1.829066071877044,1.8930891050403542,0.06402303316331026,3.500312763311379,32,6,8,0.01,0.5,65536,4.856030000002647
gamma,policy_limit,1.9478343710072936,2.071651665482789,0.12381729447549539,6.356664422728361,32,6,8,0.01,0.5,65536,4.869125500001246
gamma,deductible_with_limit,1.0788083093197212,1.126151187641816,0.04734287832209483,4.388442127586917,32,6,8,0.01,0.5,65536,4.907386000002589
gamma,stop_loss,1.0943071914960318,1.143793343215976,0.04948615171994408,4.522144431152953,32,6,8,0.01,0.5,65536,4.861277500000142
weibull,ordinary_deductible,0.9256128274064236,0.9484793630395687,0.022866535633145113,2.470421212421761,32,6,8,0.01,0.5,65536,4.871722100000625
weibull,franchise_deductible,1.6268013317246828,1.6684557022569,0.04165437053221721,2.5605075260208063,32,6,8,0.01,0.5,65536,4.850044499999058
weibull,policy_limit,1.7853605191923019,1.8552859606629395,0.06992544147063762,3.9166006371795388,32,6,8,0.01,0.5,65536,4.873829399999522
weibull,deductible_with_limit,0.9234985804117545,0.9466199745512576,0.023121394139503093,2.503674031550119,32,6,8,0.01,0.5,65536,4.917998799999623
weibull,stop_loss,0.9256128274064236,0.9484793630395687,0.022866535633145113,2.470421212421761,32,6,8,0.01,0.5,65536,4.847294799998053
pareto,ordinary_deductible,0.486,0.6059489904102652,0.11994899041026519,24.6808622243344,32,6,4,0.01,1.0,32768,0.7481537999992725
pareto,franchise_deductible,1.485,1.9837029391176235,0.4987029391176234,33.58268950287026,32,6,4,0.01,1.0,32768,0.7462798999986262
pareto,policy_limit,1.4750000000538668,2.035557496453884,0.5605574964000173,38.003898059630224,32,6,4,0.01,1.0,32768,0.727530600001046
pareto,deductible_with_limit,0.4811111111370867,0.6022456012295331,0.12113449009244637,25.17806953286734,32,6,4,0.01,1.0,32768,0.7286364000028698
pareto,stop_loss,0.486,0.6059489904102652,0.11994899041026519,24.6808622243344,32,6,4,0.01,1.0,32768,0.7257499999977881
lognormal,ordinary_deductible,0.8579739047504147,0.9266408261499888,0.06866692139957409,8.003381107441648,32,6,4,0.01,1.0,32768,0.7100532000004023
lognormal,franchise_deductible,1.3569725786927767,1.4470476564758232,0.09007507778304658,6.637943846280176,32,6,4,0.01,1.0,32768,0.7120466999986093
lognormal,policy_limit,1.4655262805158773,1.7775569181250028,0.3120306376091255,21.29137100832393,32,6,4,0.01,1.0,32768,0.7173188000015216
lognormal,deductible_with_limit,0.7484181837430338,0.8092367400555341,0.06081855631250033,8.126279883838594,32,6,4,0.01,1.0,32768,0.7025778999995964
lognormal,stop_loss,0.8579739047504147,0.9266408261499888,0.06866692139957409,8.003381107441648,32,6,4,0.01,1.0,32768,0.7156370999982755
gamma,ordinary_deductible,1.0943071914960318,1.1490660753133306,0.054758883817298765,5.003977333132361,32,6,4,0.01,1.0,32768,0.7186383999978716
gamma,franchise_deductible,1.829066071877044,2.048952498038632,0.21988642616158804,12.021786940475792,32,6,4,0.01,1.0,32768,0.7740585999999894
gamma,policy_limit,1.9478343710072936,2.175637962484754,0.22780359147746054,11.695223930136077,32,6,4,0.01,1.0,32768,0.7257236000004923
gamma,deductible_with_limit,1.0788083093197212,1.1328967387546354,0.05408842943491421,5.0137201361585255,32,6,4,0.01,1.0,32768,0.7113503999971726
gamma,stop_loss,1.0943071914960318,1.1490660753133306,0.054758883817298765,5.003977333132361,32,6,4,0.01,1.0,32768,0.72054449999996
weibull,ordinary_deductible,0.9256128274064236,0.9863836560753269,0.060770828668903265,6.565469586153395,32,6,4,0.01,1.0,32768,0.7173383000008471
weibull,franchise_deductible,1.6268013317246828,1.7749457652355038,0.14814443351082107,9.106485876413876,32,6,4,0.01,1.0,32768,0.7087954999988142
weibull,policy_limit,1.7853605191923019,1.9559861826620013,0.17062566346969943,9.556930470653096,32,6,4,0.01,1.0,32768,0.7275569000012183
weibull,deductible_with_limit,0.9234985804117545,0.9839484831051286,0.060449902693374136,6.545749389936444,32,6,4,0.01,1.0,32768,0.7179173000004084
weibull,stop_loss,0.9256128274064236,0.9863836560753269,0.060770828668903265,6.565469586153395,32,6,4,0.01,1.0,32768,0.7251527000007627
pareto,ordinary_deductible,0.486,0.5744882880285804,0.08848828802858044,18.20746667254742,32,6,4,0.01,1.0,65536,0.837133899996843
pareto,franchise_deductible,1.485,1.6754009725584902,0.1904009725584901,12.821614313703037,32,6,4,0.01,1.0,65536,0.8402471999979753
pareto,policy_limit,1.4750000000538668,1.7839933152883567,0.3089933152344899,20.948699337166477,32,6,4,0.01,1.0,65536,0.8349393999997119
pareto,deductible_with_limit,0.4811111111370867,0.569463136544519,0.08835202540743226,18.36416232387895,32,6,4,0.01,1.0,65536,0.831212900000537
pareto,stop_loss,0.486,0.5744882880285804,0.08848828802858044,18.20746667254742,32,6,4,0.01,1.0,65536,0.8306090999976732
lognormal,ordinary_deductible,0.8579739047504147,0.9109520225372189,0.05297811778680417,6.174793603100964,32,6,4,0.01,1.0,65536,0.8296434999974736
lognormal,franchise_deductible,1.3569725786927767,1.4228344370396142,0.06586185834683755,4.853588007672549,32,6,4,0.01,1.0,65536,0.8190743999984988
lognormal,policy_limit,1.4655262805158773,1.6563598555255707,0.19083357500969345,13.021504803210929,32,6,4,0.01,1.0,65536,0.8265057999997225
lognormal,deductible_with_limit,0.7484181837430338,0.8077356826234443,0.05931749888041049,7.925715885702865,32,6,4,0.01,1.0,65536,0.8172001000020828
lognormal,stop_loss,0.8579739047504147,0.9109520225372189,0.05297811778680417,6.174793603100964,32,6,4,0.01,1.0,65536,0.8201972999995633
gamma,ordinary_deductible,1.0943071914960318,1.1429934136624094,0.048686222166377524,4.449045253903376,32,6,4,0.01,1.0,65536,0.8382873000009567
gamma,franchise_deductible,1.829066071877044,1.9954350820450857,0.16636901016804173,9.095844744269337,32,6,4,0.01,1.0,65536,0.8218667000001005
gamma,policy_limit,1.9478343710072936,2.1029337934988197,0.15509942249152608,7.96265970044048,32,6,4,0.01,1.0,65536,0.8380990000005113
gamma,deductible_with_limit,1.0788083093197212,1.12593645813745,0.047128148817728865,4.368537803295852,32,6,4,0.01,1.0,65536,0.8282842999979039
gamma,stop_loss,1.0943071914960318,1.1429934136624094,0.048686222166377524,4.449045253903376,32,6,4,0.01,1.0,65536,0.8258482000019285
