dist,payoff,exact,analytical_mean,analytical_err,N,M,noise_std,length_scale,F_sq,cond_XtX,n_eff_eigvals,min_phase_gap
lognormal,policy_limit,1.4655262805158773,1.5016148001471046,0.03608851963122728,32,4,0.001,1.0,13.215244788787698,10.42551257825533,4,0.005657352026073412
lognormal,deductible_with_limit,0.7484181837430338,0.8241563579283984,0.07573817418536455,32,4,0.001,1.0,13.215244788787698,10.42551257825533,4,0.005657352026073412
lognormal,stop_loss,0.8579739047504147,0.9309772868817401,0.0730033821313254,32,4,0.001,1.0,13.215244788787698,10.42551257825533,4,0.005657352026073412
gamma,ordinary_deductible,1.0943071914960318,1.071285590601014,0.023021600895017924,32,4,0.001,1.0,24.625858812989755,7.510163405576051,4,0.029670736031578493
gamma,franchise_deductible,1.829066071877044,1.8376209478727108,0.008554875995666844,32,4,0.001,1.0,24.625858812989755,7.510163405576051,4,0.029670736031578493
gamma,policy_limit,1.9478343710072936,1.9851521033312354,0.037317732323941755,32,4,0.001,1.0,24.625858812989755,7.510163405576051,4,0.029670736031578493
gamma,deductible_with_limit,1.0788083093197212,1.0559325986979669,0.022875710621754308,32,4,0.001,1.0,24.625858812989755,7.510163405576051,4,0.029670736031578493
gamma,stop_loss,1.0943071914960318,1.071285590601014,0.023021600895017924,32,4,0.001,1.0,24.625858812989755,7.510163405576051,4,0.029670736031578493
weibull,ordinary_deductible,0.9256128274064236,0.9092725055303805,0.016340321876043062,32,4,0.001,1.0,27.676864469915262,7.87194654884767,4,0.0459540726492071
weibull,franchise_deductible,1.6268013317246828,1.6233865397133547,0.003414792011328105,32,4,0.001,1.0,27.676864469915262,7.87194654884767,4,0.0459540726492071
weibull,policy_limit,1.7853605191923019,1.8003843901706114,0.015023870978309484,32,4,0.001,1.0,27.676864469915262,7.87194654884767,4,0.0459540726492071
weibull,deductible_with_limit,0.9234985804117545,0.9069152728702402,0.01658330754151427,32,4,0.001,1.0,27.676864469915262,7.87194654884767,4,0.0459540726492071
weibull,stop_loss,0.9256128274064236,0.9092725055303805,0.016340321876043062,32,4,0.001,1.0,27.676864469915262,7.87194654884767,4,0.0459540726492071
pareto,ordinary_deductible,0.486,0.49415202660853685,0.008152026608536866,32,4,0.001,2.0,25.142043080182827,25.1561630708095,4,0.051985360675795636
pareto,franchise_deductible,1.485,1.2188743154563184,0.2661256845436817,32,4,0.001,2.0,25.142043080182827,25.1561630708095,4,0.051985360675795636
pareto,policy_limit,1.4750000000538668,1.199428636271068,0.2755713637827988,32,4,0.001,2.0,25.142043080182827,25.1561630708095,4,0.051985360675795636
pareto,deductible_with_limit,0.4811111111370867,0.48941648473669624,0.008305373599609533,32,4,0.001,2.0,25.142043080182827,25.1561630708095,4,0.051985360675795636
pareto,stop_loss,0.486,0.49415202660853685,0.008152026608536866,32,4,0.001,2.0,25.142043080182827,25.1561630708095,4,0.051985360675795636
lognormal,ordinary_deductible,0.8579739047504147,0.9309775353209375,0.07300363057052284,32,4,0.001,2.0,22.847580175187616,10.78674957219307,4,0.01599058139907411
lognormal,franchise_deductible,1.3569725786927767,1.479693002691349,0.12272042399857241,32,4,0.001,2.0,22.847580175187616,10.78674957219307,4,0.01599058139907411
lognormal,policy_limit,1.4655262805158773,1.501614974211045,0.03608869369516765,32,4,0.001,2.0,22.847580175187616,10.78674957219307,4,0.01599058139907411
lognormal,deductible_with_limit,0.7484181837430338,0.824156558294279,0.07573837455124521,32,4,0.001,2.0,22.847580175187616,10.78674957219307,4,0.01599058139907411
lognormal,stop_loss,0.8579739047504147,0.9309775353209375,0.07300363057052284,32,4,0.001,2.0,22.847580175187616,10.78674957219307,4,0.01599058139907411
gamma,ordinary_deductible,1.0943071914960318,1.0712857168603331,0.023021474635698702,32,4,0.001,2.0,29.68003244514244,20.65053506573073,4,0.05655691407273738
gamma,franchise_deductible,1.829066071877044,1.8376211242177551,0.008555052340711189,32,4,0.001,2.0,29.68003244514244,20.65053506573073,4,0.05655691407273738
gamma,policy_limit,1.9478343710072936,1.9851522620189308,0.03731789101163718,32,4,0.001,2.0,29.68003244514244,20.65053506573073,4,0.05655691407273738
gamma,deductible_with_limit,1.0788083093197212,1.055932722873193,0.022875586446528207,32,4,0.001,2.0,29.68003244514244,20.65053506573073,4,0.05655691407273738
gamma,stop_loss,1.0943071914960318,1.0712857168603331,0.023021474635698702,32,4,0.001,2.0,29.68003244514244,20.65053506573073,4,0.05655691407273738
weibull,ordinary_deductible,0.9256128274064236,0.9092726355268724,0.016340191879551158,32,4,0.001,2.0,28.49773200187085,56.558055069691044,4,0.04901827388981173
weibull,franchise_deductible,1.6268013317246828,1.6233867216970281,0.003414610027654641,32,4,0.001,2.0,28.49773200187085,56.558055069691044,4,0.04901827388981173
weibull,policy_limit,1.7853605191923019,1.8003845456359848,0.015024026443682947,32,4,0.001,2.0,28.49773200187085,56.558055069691044,4,0.04901827388981173
weibull,deductible_with_limit,0.9234985804117545,0.9069154030145122,0.016583177397242244,32,4,0.001,2.0,28.49773200187085,56.558055069691044,4,0.04901827388981173
weibull,stop_loss,0.9256128274064236,0.9092726355268724,0.016340191879551158,32,4,0.001,2.0,28.49773200187085,56.558055069691044,4,0.04901827388981173
pareto,ordinary_deductible,0.486,0.4941532316476723,0.008153231647672288,32,4,0.001,3.0,18.627541484951763,208.6164901568491,4,0.033590044800946586
pareto,franchise_deductible,1.485,1.2188892419341049,0.26611075806589524,32,4,0.001,3.0,18.627541484951763,208.6164901568491,4,0.033590044800946586
pareto,policy_limit,1.4750000000538668,1.1994453589385554,0.27555464111531136,32,4,0.001,3.0,18.627541484951763,208.6164901568491,4,0.033590044800946586
pareto,deductible_with_limit,0.4811111111370867,0.4894176908768377,0.008306579739750963,32,4,0.001,3.0,18.627541484951763,208.6164901568491,4,0.033590044800946586
pareto,stop_loss,0.486,0.4941532316476723,0.008153231647672288,32,4,0.001,3.0,18.627541484951763,208.6164901568491,4,0.033590044800946586
lognormal,ordinary_deductible,0.8579739047504147,0.9309776140391328,0.07300370928871813,32,4,0.001,3.0,27.4356378256815,12.270532658732703,4,0.023354311948395823
lognormal,franchise_deductible,1.3569725786927767,1.4796931119747503,0.12272053328197363,32,4,0.001,3.0,27.4356378256815,12.270532658732703,4,0.023354311948395823
lognormal,policy_limit,1.4655262805158773,1.50161506194292,0.03608878142704275,32,4,0.001,3.0,27.4356378256815,12.270532658732703,4,0.023354311948395823
lognormal,deductible_with_limit,0.7484181837430338,0.8241566215888955,0.07573843784586165,32,4,0.001,3.0,27.4356378256815,12.270532658732703,4,0.023354311948395823
lognormal,stop_loss,0.8579739047504147,0.9309776140391328,0.07300370928871813,32,4,0.001,3.0,27.4356378256815,12.270532658732703,4,0.023354311948395823
gamma,ordinary_deductible,1.0943071914960318,1.0712862279259543,0.023020963570077546,32,4,0.001,3.0,26.21772950892626,200.1699508550019,4,0.03350651907546477
gamma,franchise_deductible,1.829066071877044,1.837621853054985,0.00855578117794109,32,4,0.001,3.0,26.21772950892626,200.1699508550019,4,0.03350651907546477
gamma,policy_limit,1.9478343710072936,1.9851527347550602,0.037318363747766536,32,4,0.001,3.0,26.21772950892626,200.1699508550019,4,0.03350651907546477
gamma,deductible_with_limit,1.0788083093197212,1.0559332346338095,0.022875074685911656,32,4,0.001,3.0,26.21772950892626,200.1699508550019,4,0.03350651907546477
gamma,stop_loss,1.0943071914960318,1.0712862279259543,0.023020963570077546,32,4,0.001,3.0,26.21772950892626,200.1699508550019,4,0.03350651907546477
weibull,ordinary_deductible,0.9256128274064236,0.9092741123968952,0.016338715009528437,32,4,0.001,3.0,23.408775212298924,2981.3100844418154,4,0.009796467124368671
weibull,franchise_deductible,1.6268013317246828,1.6233891253806307,0.003412206344052038,32,4,0.001,3.0,23.408775212298924,2981.3100844418154,4,0.009796467124368671
weibull,policy_limit,1.7853605191923019,1.800386038814679,0.015025519622377193,32,4,0.001,3.0,23.408775212298924,2981.3100844418154,4,0.009796467124368671
weibull,deductible_with_limit,0.9234985804117545,0.9069168808939251,0.016581699517829396,32,4,0.001,3.0,23.408775212298924,2981.3100844418154,4,0.009796467124368671
weibull,stop_loss,0.9256128274064236,0.9092741123968952,0.016338715009528437,32,4,0.001,3.0,23.408775212298924,2981.3100844418154,4,0.009796467124368671
pareto,ordinary_deductible,0.486,0.5011476704341217,0.015147670434121685,32,4,0.001,5.0,10.3654666962298,836302.0833049488,4,0.0006692430558837234
pareto,franchise_deductible,1.485,1.308781376901452,0.17621862309854808,32,4,0.001,5.0,10.3654666962298,836302.0833049488,4,0.0006692430558837234
pareto,policy_limit,1.4750000000538668,1.3002760947167327,0.1747239053371341,32,4,0.001,5.0,10.3654666962298,836302.0833049488,4,0.0006692430558837234
pareto,deductible_with_limit,0.4811111111370867,0.4964199846835587,0.01530887354647198,32,4,0.001,5.0,10.3654666962298,836302.0833049488,4,0.0006692430558837234
pareto,stop_loss,0.486,0.5011476704341217,0.015147670434121685,32,4,0.001,5.0,10.3654666962298,836302.0833049488,4,0.0006692430558837234
lognormal,ordinary_deductible,0.8579739047504147,0.9309776370002945,0.07300373224987977,32,4,0.001,5.0,25.989920371536634,27.202554235867446,4,0.05232044532711771
lognormal,franchise_deductible,1.3569725786927767,1.4796931982656367,0.12272061957286007,32,4,0.001,5.0,25.989920371536634,27.202554235867446,4,0.05232044532711771
lognormal,policy_limit,1.4655262805158773,1.501615318909924,0.036089038394046646,32,4,0.001,5.0,25.989920371536634,27.202554235867446,4,0.05232044532711771
lognormal,deductible_with_limit,0.7484181837430338,0.8241566336316455,0.07573844988861167,32,4,0.001,5.0,25.989920371536634,27.202554235867446,4,0.05232044532711771
lognormal,stop_loss,0.8579739047504147,0.9309776370002945,0.07300373224987977,32,4,0.001,5.0,25.989920371536634,27.202554235867446,4,0.05232044532711771
gamma,ordinary_deductible,1.0943071914960318,1.072956989747188,0.021350201748843833,32,4,0.001,5.0,17.481750522101898,596692.1266012377,4,0.0007111173082533617
gamma,franchise_deductible,1.829066071877044,1.840235939148161,0.011169867271117129,32,4,0.001,5.0,17.481750522101898,596692.1266012377,4,0.0007111173082533617
gamma,policy_limit,1.9478343710072936,1.9868203016436168,0.03898593063632316,32,4,0.001,5.0,17.481750522101898,596692.1266012377,4,0.0007111173082533617
gamma,deductible_with_limit,1.0788083093197212,1.0575967470695202,0.021211562250200933,32,4,0.001,5.0,17.481750522101898,596692.1266012377,4,0.0007111173082533617
gamma,stop_loss,1.0943071914960318,1.072956989747188,0.021350201748843833,32,4,0.001,5.0,17.481750522101898,596692.1266012377,4,0.0007111173082533617
weibull,ordinary_deductible,0.9256128274064236,0.9165731249382588,0.009039702468164768,32,4,0.001,5.0,12.954888762213672,1651864098.3322706,3,1.050566656656442e-05
weibull,franchise_deductible,1.6268013317246828,1.6377543733661992,0.010953041641516448,32,4,0.001,5.0,12.954888762213672,1651864098.3322706,3,1.050566656656442e-05
weibull,policy_limit,1.7853605191923019,1.8094086041273214,0.02404808493501953,32,4,0.001,5.0,12.954888762213672,1651864098.3322706,3,1.050566656656442e-05
weibull,deductible_with_limit,0.9234985804117545,0.9141953270331475,0.009303253378606935,32,4,0.001,5.0,12.954888762213672,1651864098.3322706,3,1.050566656656442e-05
weibull,stop_loss,0.9256128274064236,0.9165731249382588,0.009039702468164768,32,4,0.001,5.0,12.954888762213672,1651864098.3322706,3,1.050566656656442e-05
pareto,ordinary_deductible,0.486,0.5174603448827269,0.031460344882726865,32,4,0.01,0.5,15.598989219293392,10.55957932034739,4,0.007302759189806954
pareto,franchise_deductible,1.485,1.242250889960138,0.242749110039862,32,4,0.01,0.5,15.598989219293392,10.55957932034739,4,0.007302759189806954
pareto,policy_limit,1.4750000000538668,1.2228180522611873,0.25218194779267944,32,4,0.01,0.5,15.598989219293392,10.55957932034739,4,0.007302759189806954
pareto,deductible_with_limit,0.4811111111370867,0.5127251942500639,0.0316140831129772,32,4,0.01,0.5,15.598989219293392,10.55957932034739,4,0.007302759189806954
pareto,stop_loss,0.486,0.5174603448827269,0.031460344882726865,32,4,0.01,0.5,15.598989219293392,10.55957932034739,4,0.007302759189806954
lognormal,ordinary_deductible,0.8579739047504147,0.9843013714387546,0.12632746668833994,32,4,0.01,0.5,6.862846381845041,10.404175189538137,4,0.0034624673233535075
lognormal,franchise_deductible,1.3569725786927767,1.5329915956775737,0.17601901698479705,32,4,0.01,0.5,6.862846381845041,10.404175189538137,4,0.0034624673233535075
lognormal,policy_limit,1.4655262805158773,1.5549806609560326,0.0894543804401553,32,4,0.01,0.5,6.862846381845041,10.404175189538137,4,0.0034624673233535075
lognormal,deductible_with_limit,0.7484181837430338,0.8774999282504536,0.12908174450741983,32,4,0.01,0.5,6.862846381845041,10.404175189538137,4,0.0034624673233535075
lognormal,stop_loss,0.8579739047504147,0.9843013714387546,0.12632746668833994,32,4,0.01,0.5,6.862846381845041,10.404175189538137,4,0.0034624673233535075
gamma,ordinary_deductible,1.0943071914960318,1.0874701470286232,0.006837044467408626,32,4,0.01,0.5,14.508964492288294,6.851627618342271,4,0.032023548573315005
gamma,franchise_deductible,1.829066071877044,1.853794782235438,0.024728710358393968,32,4,0.01,0.5,14.508964492288294,6.851627618342271,4,0.032023548573315005
gamma,policy_limit,1.9478343710072936,2.0013247293743963,0.0534903583671027,32,4,0.01,0.5,14.508964492288294,6.851627618342271,4,0.032023548573315005
gamma,deductible_with_limit,1.0788083093197212,1.0721184401304173,0.00668986918930381,32,4,0.01,0.5,14.508964492288294,6.851627618342271,4,0.032023548573315005
gamma,stop_loss,1.0943071914960318,1.0874701470286232,0.006837044467408626,32,4,0.01,0.5,14.508964492288294,6.851627618342271,4,0.032023548573315005
weibull,ordinary_deductible,0.9256128274064236,0.9227458995657821,0.0028669278406414644,32,4,0.01,0.5,17.771593897295283,6.329217753201869,4,0.05335613278889603
weibull,franchise_deductible,1.6268013317246828,1.6368500098532988,0.010048678128615984,32,4,0.01,0.5,17.771593897295283,6.329217753201869,4,0.05335613278889603
weibull,policy_limit,1.7853605191923019,1.8138459392535693,0.02848542006126742,32,4,0.01,0.5,17.771593897295283,6.329217753201869,4,0.05335613278889603
weibull,deductible_with_limit,0.9234985804117545,0.9203888409025729,0.003109739509181586,32,4,0.01,0.5,17.771593897295283,6.329217753201869,4,0.05335613278889603
weibull,stop_loss,0.9256128274064236,0.9227458995657821,0.0028669278406414644,32,4,0.01,0.5,17.771593897295283,6.329217753201869,4,0.05335613278889603
pareto,ordinary_deductible,0.486,0.517468209083748,0.03146820908374803,32,4,0.01,1.0,25.046496787079523,11.304393451160808,4,0.01368065934260998
pareto,franchise_deductible,1.485,1.242241548883339,0.24275845111666117,32,4,0.01,1.0,25.046496787079523,11.304393451160808,4,0.01368065934260998
pareto,policy_limit,1.4750000000538668,1.222804425585063,0.2521955744688038,32,4,0.01,1.0,25.046496787079523,11.304393451160808,4,0.01368065934260998
pareto,deductible_with_limit,0.4811111111370867,0.5127328723943093,0.0316217612572226,32,4,0.01,1.0,25.046496787079523,11.304393451160808,4,0.01368065934260998
pareto,stop_loss,0.486,0.517468209083748,0.03146820908374803,32,4,0.01,1.0,25.046496787079523,11.304393451160808,4,0.01368065934260998
lognormal,ordinary_deductible,0.8579739047504147,0.9843558064777514,0.12638190172733677,32,4,0.01,1.0,13.215244788787698,10.42551257825533,4,0.005657352026073412
lognormal,franchise_deductible,1.3569725786927767,1.5330590868303204,0.17608650813754378,32,4,0.01,1.0,13.215244788787698,10.42551257825533,4,0.005657352026073412
lognormal,policy_limit,1.4655262805158773,1.5550157850604747,0.08948950454459736,32,4,0.01,1.0,13.215244788787698,10.42551257825533,4,0.005657352026073412
lognormal,deductible_with_limit,0.7484181837430338,0.8775446298520876,0.12912644610905377,32,4,0.01,1.0,13.215244788787698,10.42551257825533,4,0.005657352026073412
lognormal,stop_loss,0.8579739047504147,0.9843558064777514,0.12638190172733677,32,4,0.01,1.0,13.215244788787698,10.42551257825533,4,0.005657352026073412
gamma,ordinary_deductible,1.0943071914960318,1.0874863738691922,0.006820817626839615,32,4,0.01,1.0,24.625858812989755,7.510163405576051,4,0.029670736031578493
gamma,franchise_deductible,1.829066071877044,1.8538171101898704,0.024751038312826434,32,4,0.01,1.0,24.625858812989755,7.510163405576051,4,0.029670736031578493
gamma,policy_limit,1.9478343710072936,2.0013473746887485,0.05351300368145484,32,4,0.01,1.0,24.625858812989755,7.510163405576051,4,0.029670736031578493
gamma,deductible_with_limit,1.0788083093197212,1.0721340731256084,0.0066742361941127815,32,4,0.01,1.0,24.625858812989755,7.510163405576051,4,0.029670736031578493
gamma,stop_loss,1.0943071914960318,1.0874863738691922,0.006820817626839615,32,4,0.01,1.0,24.625858812989755,7.510163405576051,4,0.029670736031578493
weibull,ordinary_deductible,0.9256128274064236,0.9227576323305989,0.002855195075824657,32,4,0.01,1.0,27.676864469915262,7.87194654884767,4,0.0459540726492071
weibull,franchise_deductible,1.6268013317246828,1.6368673618754024,0.010066030150719607,32,4,0.01,1.0,27.676864469915262,7.87194654884767,4,0.0459540726492071
weibull,policy_limit,1.7853605191923019,1.8138639462906037,0.02850342709830178,32,4,0.01,1.0,27.676864469915262,7.87194654884767,4,0.0459540726492071
weibull,deductible_with_limit,0.9234985804117545,0.9204005027358632,0.0030980776758913198,32,4,0.01,1.0,27.676864469915262,7.87194654884767,4,0.0459540726492071
weibull,stop_loss,0.9256128274064236,0.9227576323305989,0.002855195075824657,32,4,0.01,1.0,27.676864469915262,7.87194654884767,4,0.0459540726492071
pareto,ordinary_deductible,0.486,0.5174802694322771,0.03148026943227711,32,4,0.01,2.0,25.142043080182827,25.1561630708095,4,0.051985360675795636
pareto,franchise_deductible,1.485,1.2423364372512116,0.24266356274878853,32,4,0.01,2.0,25.142043080182827,25.1561630708095,4,0.051985360675795636
pareto,policy_limit,1.4750000000538668,1.2229089795316654,0.25209102052220134,32,4,0.01,2.0,25.142043080182827,25.1561630708095,4,0.051985360675795636
pareto,deductible_with_limit,0.4811111111370867,0.5127448588037016,0.031633747666614864,32,4,0.01,2.0,25.142043080182827,25.1561630708095,4,0.051985360675795636
pareto,stop_loss,0.486,0.5174802694322771,0.03148026943227711,32,4,0.01,2.0,25.142043080182827,25.1561630708095,4,0.051985360675795636
lognormal,ordinary_deductible,0.8579739047504147,0.9843827559400028,0.1264088511895881,32,4,0.01,2.0,22.847580175187616,10.78674957219307,4,0.01599058139907411
lognormal,franchise_deductible,1.3569725786927767,1.533093076544527,0.17612049785175032,32,4,0.01,2.0,22.847580175187616,10.78674957219307,4,0.01599058139907411
lognormal,policy_limit,1.4655262805158773,1.555035298493994,0.08950901797811661,32,4,0.01,2.0,22.847580175187616,10.78674957219307,4,0.01599058139907411
lognormal,deductible_with_limit,0.7484181837430338,0.8775667726577612,0.12914858891472736,32,4,0.01,2.0,22.847580175187616,10.78674957219307,4,0.01599058139907411
lognormal,stop_loss,0.8579739047504147,0.9843827559400028,0.1264088511895881,32,4,0.01,2.0,22.847580175187616,10.78674957219307,4,0.01599058139907411
gamma,ordinary_deductible,1.0943071914960318,1.0874992245034323,0.006807966992599557,32,4,0.01,2.0,29.68003244514244,20.65053506573073,4,0.05655691407273738
gamma,franchise_deductible,1.829066071877044,1.853834969283569,0.024768897406524992,32,4,0.01,2.0,29.68003244514244,20.65053506573073,4,0.05655691407273738
gamma,policy_limit,1.9478343710072936,2.001363468178631,0.05352909717133736,32,4,0.01,2.0,29.68003244514244,20.65053506573073,4,0.05655691407273738
gamma,deductible_with_limit,1.0788083093197212,1.0721467153652326,0.0066615939544885094,32,4,0.01,2.0,29.68003244514244,20.65053506573073,4,0.05655691407273738
gamma,stop_loss,1.0943071914960318,1.0874992245034323,0.006807966992599557,32,4,0.01,2.0,29.68003244514244,20.65053506573073,4,0.05655691407273738
weibull,ordinary_deductible,0.9256128274064236,0.9227707053893671,0.00284212201705647,32,4,0.01,2.0,28.49773200187085,56.558055069691044,4,0.04901827388981173
weibull,franchise_deductible,1.6268013317246828,1.6368856344397973,0.010084302715114513,32,4,0.01,2.0,28.49773200187085,56.558055069691044,4,0.04901827388981173
weibull,policy_limit,1.7853605191923019,1.813879566718689,0.02851904752638723,32,4,0.01,2.0,28.49773200187085,56.558055069691044,4,0.04901827388981173
weibull,deductible_with_limit,0.9234985804117545,0.920413590565915,0.003084989845839492,32,4,0.01,2.0,28.49773200187085,56.558055069691044,4,0.04901827388981173
weibull,stop_loss,0.9256128274064236,0.9227707053893671,0.00284212201705647,32,4,0.01,2.0,28.49773200187085,56.558055069691044,4,0.04901827388981173
pareto,ordinary_deductible,0.486,0.5175954565170956,0.03159545651709561,32,4,0.01,3.0,18.627541484951763,208.6164901568491,4,0.033590044800946586
pareto,franchise_deductible,1.485,1.2438218034772421,0.24117819652275796,32,4,0.01,3.0,18.627541484951763,208.6164901568491,4,0.033590044800946586
pareto,policy_limit,1.4750000000538668,1.224573702957255,0.2504262970966118,32,4,0.01,3.0,18.627541484951763,208.6164901568491,4,0.033590044800946586
pareto,deductible_with_limit,0.4811111111370867,0.5128601557459646,0.03174904460887784,32,4,0.01,3.0,18.627541484951763,208.6164901568491,4,0.033590044800946586
pareto,stop_loss,0.486,0.5175954565170956,0.03159545651709561,32,4,0.01,3.0,18.627541484951763,208.6164901568491,4,0.033590044800946586
lognormal,ordinary_deductible,0.8579739047504147,0.9843912501281403,0.12641734537772564,32,4,0.01,3.0,27.4356378256815,12.270532658732703,4,0.023354311948395823
lognormal,franchise_deductible,1.3569725786927767,1.5331046271659008,0.17613204847312414,32,4,0.01,3.0,27.4356378256815,12.270532658732703,4,0.023354311948395823
lognormal,policy_limit,1.4655262805158773,1.5550446942140663,0.08951841369818903,32,4,0.01,3.0,27.4356378256815,12.270532658732703,4,0.023354311948395823
lognormal,deductible_with_limit,0.7484181837430338,0.877573724612934,0.12915554086990022,32,4,0.01,3.0,27.4356378256815,12.270532658732703,4,0.023354311948395823
lognormal,stop_loss,0.8579739047504147,0.9843912501281403,0.12641734537772564,32,4,0.01,3.0,27.4356378256815,12.270532658732703,4,0.023354311948395823
gamma,ordinary_deductible,1.0943071914960318,1.0875504908662734,0.0067567006297584165,32,4,0.01,3.0,26.21772950892626,200.1699508550019,4,0.03350651907546477
gamma,franchise_deductible,1.829066071877044,1.8539079941688725,0.024841922291828578,32,4,0.01,3.0,26.21772950892626,200.1699508550019,4,0.03350651907546477
gamma,policy_limit,1.9478343710072936,2.001410901504671,0.053576530497377206,32,4,0.01,3.0,26.21772950892626,200.1699508550019,4,0.03350651907546477
gamma,deductible_with_limit,1.0788083093197212,1.072198051361944,0.006610257957777144,32,4,0.01,3.0,26.21772950892626,200.1699508550019,4,0.03350651907546477
gamma,stop_loss,1.0943071914960318,1.0875504908662734,0.0067567006297584165,32,4,0.01,3.0,26.21772950892626,200.1699508550019,4,0.03350651907546477
weibull,ordinary_deductible,0.9256128274064236,0.9229170195421492,0.002695807864274369,32,4,0.01,3.0,23.408775212298924,2981.3100844418154,4,0.009796467124368671
weibull,franchise_deductible,1.6268013317246828,1.6371237877049538,0.01032245598027104,32,4,0.01,3.0,23.408775212298924,2981.3100844418154,4,0.009796467124368671
weibull,policy_limit,1.7853605191923019,1.8140272200571121,0.02866670086481027,32,4,0.01,3.0,23.408775212298924,2981.3100844418154,4,0.009796467124368671
weibull,deductible_with_limit,0.9234985804117545,0.9205600089199762,0.00293857149177823,32,4,0.01,3.0,23.408775212298924,2981.3100844418154,4,0.009796467124368671
weibull,stop_loss,0.9256128274064236,0.9229170195421492,0.002695807864274369,32,4,0.01,3.0,23.408775212298924,2981.3100844418154,4,0.009796467124368671
pareto,ordinary_deductible,0.486,0.5939130862724332,0.10791308627243323,32,4,0.01,5.0,10.3654666962298,836302.0833049488,4,0.0006692430558837234
pareto,franchise_deductible,1.485,2.2592888890503264,0.7742888890503263,32,4,0.01,5.0,10.3654666962298,836302.0833049488,4,0.0006692430558837234
pareto,policy_limit,1.4750000000538668,2.3637024677056018,0.888702467651735,32,4,0.01,5.0,10.3654666962298,836302.0833049488,4,0.0006692430558837234
pareto,deductible_with_limit,0.4811111111370867,0.5892597257023104,0.10814861456522373,32,4,0.01,5.0,10.3654666962298,836302.0833049488,4,0.0006692430558837234
pareto,stop_loss,0.486,0.5939130862724332,0.10791308627243323,32,4,0.01,5.0,10.3654666962298,836302.0833049488,4,0.0006692430558837234
lognormal,ordinary_deductible,0.8579739047504147,0.9843935270782105,0.1264196223277958,32,4,0.01,5.0,25.989920371536634,27.202554235867446,4,0.05232044532711771
lognormal,franchise_deductible,1.3569725786927767,1.533113236832386,0.17614065813960944,32,4,0.01,5.0,25.989920371536634,27.202554235867446,4,0.05232044532711771
lognormal,policy_limit,1.4655262805158773,1.5550703692658778,0.08954408875000053,32,4,0.01,5.0,25.989920371536634,27.202554235867446,4,0.05232044532711771
lognormal,deductible_with_limit,0.7484181837430338,0.877574909795854,0.12915672605282014,32,4,0.01,5.0,25.989920371536634,27.202554235867446,4,0.05232044532711771
lognormal,stop_loss,0.8579739047504147,0.9843935270782105,0.1264196223277958,32,4,0.01,5.0,25.989920371536634,27.202554235867446,4,0.05232044532711771
gamma,ordinary_deductible,1.0943071914960318,1.1266484529218452,0.032341261425813395,32,4,0.01,5.0,17.481750522101898,596692.1266012377,4,0.0007111173082533617
gamma,franchise_deductible,1.829066071877044,1.9139653767637705,0.08489930488672659,32,4,0.01,5.0,17.481750522101898,596692.1266012377,4,0.0007111173082533617
gamma,policy_limit,1.9478343710072936,2.039391258581777,0.09155688757448344,32,4,0.01,5.0,17.481750522101898,596692.1266012377,4,0.0007111173082533617
gamma,deductible_with_limit,1.0788083093197212,1.11115339038096,0.0323450810612389,32,4,0.01,5.0,17.481750522101898,596692.1266012377,4,0.0007111173082533617
gamma,stop_loss,1.0943071914960318,1.1266484529218452,0.032341261425813395,32,4,0.01,5.0,17.481750522101898,596692.1266012377,4,0.0007111173082533617
weibull,ordinary_deductible,0.9256128274064236,1.03440350435119,0.10879067694476652,32,4,0.01,5.0,12.954888762213672,1651864098.3322706,3,1.050566656656442e-05
weibull,franchise_deductible,1.6268013317246828,1.778187802456297,0.15138647073161415,32,4,0.01,5.0,12.954888762213672,1651864098.3322706,3,1.050566656656442e-05
weibull,policy_limit,1.7853605191923019,1.8879523499347621,0.10259183074246025,32,4,0.01,5.0,12.954888762213672,1651864098.3322706,3,1.050566656656442e-05
weibull,deductible_with_limit,0.9234985804117545,1.0323991162582278,0.1089005358464733,32,4,0.01,5.0,12.954888762213672,1651864098.3322706,3,1.050566656656442e-05
weibull,stop_loss,0.9256128274064236,1.03440350435119,0.10879067694476652,32,4,0.01,5.0,12.954888762213672,1651864098.3322706,3,1.050566656656442e-05
pareto,ordinary_deductible,0.486,0.620624322741941,0.13462432274194103,32,4,0.05,0.5,15.598989219293392,10.55957932034739,4,0.007302759189806954
pareto,franchise_deductible,1.485,1.3470823196980386,0.1379176803019615,32,4,0.05,0.5,15.598989219293392,10.55957932034739,4,0.007302759189806954
pareto,policy_limit,1.4750000000538668,1.3279615478361346,0.14703845221773215,32,4,0.05,0.5,15.598989219293392,10.55957932034739,4,0.007302759189806954
pareto,deductible_with_limit,0.4811111111370867,0.6158985741852167,0.13478746304812994,32,4,0.05,0.5,15.598989219293392,10.55957932034739,4,0.007302759189806954
pareto,stop_loss,0.486,0.620624322741941,0.13462432274194103,32,4,0.05,0.5,15.598989219293392,10.55957932034739,4,0.007302759189806954
lognormal,ordinary_deductible,0.8579739047504147,1.2181998763588295,0.36022597160841485,32,4,0.05,0.5,6.862846381845041,10.404175189538137,4,0.0034624673233535075
lognormal,franchise_deductible,1.3569725786927767,1.7662843059433657,0.40931172725058906,32,4,0.05,0.5,6.862846381845041,10.404175189538137,4,0.0034624673233535075
